"SRR5865065"	"SRR5865066"	"SRR5865067"	"SRR5865068"	"SRR5865069"	"SRR5865070"	"SRR5865071"	"SRR5865072"	"SRR5865073"	"SRR5865074"	"SRR5865075"	"SRR5865076"	"SRR5865077"	"SRR5865078"	"SRR5865079"	"SRR5865080"	"SRR5865081"	"SRR5865082"	"SRR5865083"	"SRR5865084"	"SRR5865085"	"SRR5865086"	"SRR5865087"	"SRR5865088"	"SRR5865089"	"SRR5865090"	"SRR5865091"	"SRR5865092"	"SRR5865093"	"SRR5865094"	"SRR5865095"	"SRR5865096"	"SRR5865097"	"SRR5865098"	"SRR5865099"	"SRR5865100"	"SRR5865101"	"SRR5865102"	"SRR5865103"	"SRR5865104"	"SRR5865105"	"SRR5865106"	"SRR5865107"	"SRR5865108"	"SRR5865109"	"SRR5865110"	"SRR5865111"	"SRR5865112"	"SRR5865113"	"SRR5865114"	"SRR5865115"	"SRR5865116"	"SRR5865117"	"SRR5865118"	"SRR5865119"	"SRR5865120"	"SRR5865121"	"SRR5865122"	"SRR5865123"	"SRR5865124"	"SRR5865125"	"SRR5865126"	"SRR5865127"	"SRR5865128"	"SRR5865129"	"SRR5865130"	"SRR5865131"	"SRR5865132"	"SRR5865133"	"SRR5865134"	"SRR5865135"
"Bacteroides"	4.47000624491034	4.51095221088834	5.00614364645613	4.5857926960169	4.44027409024216	3.69623261352519	3.48119045833815	4.28014160930148	4.5616497427438	4.30644841697863	4.61290620953912	4.74670162925211	4.18315259063144	4.09260550995315	4.4365509710612	4.62064332138644	4.22540007050349	3.76856775588953	4.45457330460894	5.10935695987524	4.24161254352613	4.56847374190665	4.71692104463618	3.76897892752827	4.11246038896491	4.2905210213006	4.9903590221486	4.93787620013774	4.47639550326871	4.52571787790187	5.08076378651054	4.47486367793526	4.5797128558963	4.5003133443209	4.49071976325894	4.82296737962972	3.95758497409222	4.1857067157986	4.29235475570508	4.70867304851902	3.6227856395322	3.79052637970873	3.70200523039011	4.49711621425088	3.55893833458487	3.63263137379427	4.84271384420044	4.77299693849382	3.74537899815401	4.39534582936552	4.1287945556535	4.02196227802626	4.9134545595339	4.93526164353177	5.04527174838358	4.87930561099767	4.32457499396989	4.48888513737475	4.79781072387743	4.93421456848006	4.93258473714498	4.91187211000783	4.82920099955536	3.63846627465732	4.43240851839	4.82214474551222	4.53245856778912	4.10966617047259	4.32086900355314	4.28813726069041	4.97879493865666
"Barnesiella"	3.60008016751981	3.34323847257673	0	1.88385339537811	0	0	0.981035280483506	2.35354959833986	3.36757690388682	2.40419500282482	2.82858243503007	3.76326358695641	2.85537185987864	0	0.993812499601707	0	2.50279078658695	1.8831433319532	2.96300069531382	0	2.38318083881386	0	2.64646832451365	1.494227710808	2.02122533655277	1.73848205403466	0	0	1.13157997036046	3.61118257048713	0	2.51245359414163	2.21806375755516	3.46663510816965	2.82068672449092	2.38261976624742	0	2.81993154264311	0	0	1.7428275281267	1.76200699910251	1.87961792192574	1.35094567790046	1.77575088720538	0	2.86440429196778	3.27118163688466	2.5076020289241	2.77886779150919	2.21813888079824	1.90491094647793	2.74607263895666	2.58449162752488	0	3.13190159337803	0	0	1.67634080132144	3.74029058233279	0.967273986513411	2.41392669073368	1.81386914293624	1.85710144345563	1.64857696589391	1.54565368174715	2.21568197171215	2.26892212728244	3.20139516597853	1.91444904702895	3.6619672802517
"Bergeyella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.762307801894774	0	0	0	0	0	0	0	0	0	0	0	0.760690697019008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702441236624929	0	0	0	0	0	0	0	0.661754041923237	0	0	0	0
"Bifidobacterium"	1.49436126941764	1.10138475284051	2.34873223930063	2.11320433383973	3.77937838860281	2.95807694648106	4.32844348834178	3.72041221671781	2.19949716631194	2.20131116388439	1.86968463615334	2.99213077189502	3.4858348245637	1.55886630495672	2.31433665608983	2.90938169850653	4.26358452602406	2.01156238867117	1.14835021621878	3.13873336051761	0	1.27496523268479	3.49244182865538	2.52618974184313	2.74024105331603	0	1.30274680008766	2.66110968954346	1.74662775785188	2.07099404021724	0	2.38923346631243	3.04082361908031	2.87242774074922	3.29812318039839	2.37438184568342	1.68688453864351	2.09855729356797	2.1140340763404	3.5406136529031	2.33585963073131	3.33810679817259	3.28607155067453	1.20641030713281	1.53352935949255	2.21817498763632	2.27112401149386	2.20045048040464	2.33898312047639	2.35362585881757	2.55348814915559	3.40171258920695	3.31122394567375	0	1.646163420783	1.68792083417726	1.86542314153695	0	0	1.56117610633419	0	1.6282058572335	3.32166400819017	1.10812342898565	2.9236599957966	3.5351636973105	0	2.4604132122883	2.03711110719428	2.3598601918298	2.87563621517856
"Bilophila"	2.69417440802926	2.20394607219326	1.21568814238812	2.20275305741955	0	1.72197032507393	0	2.006428169711	0	1.76465210072628	2.9087764207813	1.20165591074379	2.19980265338114	2.76451164503802	2.63485727553964	2.76547700535638	2.72979713527147	1.87520683849386	2.97730798601936	0	1.80466678097539	2.06489471657918	2.99483533601118	1.40304377899001	2.01455657087905	1.73848205403466	2.25442930466967	0	2.4202094280259	2.6436233864497	0	2.43277266742196	3.03895134736109	2.61453545957753	2.18304011080545	2.66466020064353	0	2.01561042972955	2.78635343457755	0	1.82069820287289	0	1.08577949490583	2.13089175563243	1.90350238557907	1.43961298587401	2.61319626859495	2.65835659160981	2.97370352541682	2.67419943240903	2.03974330926775	1.88931685414362	2.88917917678655	3.18814343358323	0	1.75792468448527	2.54018787697011	1.58193160123721	0	2.74877405578067	0	2.57737045872018	2.25249288475737	0	1.88741424119452	2.63930343493567	1.87263574324589	2.21651736172697	1.942606715542	0	2.49036238209638
"Blastocystis"	0	0	0	0.77473861335022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Blautia"	3.04619659024994	2.81698737960865	3.67100488492901	2.91354335927754	4.87560654050096	3.31486317475536	4.68507987734334	4.23384216537339	3.25961870836672	3.08653510819509	3.36876512942407	3.78758635614904	3.23217352663918	3.15081952154443	3.2190787210309	3.51879917539515	4.07198834929982	3.11425622460977	2.88121531034241	4.00726055950926	3.62007554867908	3.2296677019564	3.09817552051264	3.234550961041	3.97247065706328	2.98100348203488	3.47205644102715	3.52472092532054	3.22393617955291	3.20081240021019	2.6176506692944	2.93854609894514	3.37557526751722	3.35148805705668	3.44617271614446	3.4193845489055	3.11058648514777	3.14724017980919	3.54834142316233	3.70062098682142	3.04674537540656	3.1150162508012	3.50641388007569	3.06835419573445	2.92373636041404	3.01223088594513	3.63028968051227	3.23956910927021	2.9985725701068	3.59849236254709	3.8291037982173	3.84880637840152	3.71533954117103	3.55653855643957	3.86125844637018	4.44206788615854	3.36247707111397	3.43775173579037	3.21465058477455	3.90706873740426	3.84162169219238	3.45990678215064	3.17850655944043	3.84876312972465	3.54731939305709	3.53723991450443	3.62497549487632	4.35501144838947	3.0627584192483	3.21159711367125	3.5792127979684
"Brevundimonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598817992641921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bulleidia"	0	0	0	0	0	0	0	0	0	0	0.462114780856128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Butyricicoccus"	2.31342331163635	2.34373849662466	2.58748403983721	2.47807386867232	3.05564128488292	2.85886698923068	2.16335408583147	2.5946075708039	2.71719824836205	2.51178672336184	2.39568151531608	2.59121753750222	2.94766522222147	2.050453192196	1.9450200435639	2.99696464310627	2.92066396650614	2.12655401402869	2.60546735663933	2.68110567737724	3.13458171402357	2.31237122928365	2.79027172306039	2.53376450125373	2.72085689655843	2.04062112825112	2.79495924402876	2.36790393936783	2.11351196776039	1.95374057373353	1.65939075566528	2.11459963092982	2.37310877418294	2.48228651353817	2.40766247746173	2.69748768299522	2.78822575605564	2.92836690226031	2.08405074985402	2.66009273406354	1.86884804333659	2.30307412713362	2.59837864340031	2.66190306565105	2.69087008611358	2.54334008445835	2.72857259563908	2.10903881369253	2.29650032838361	2.84998405984932	2.65232063109684	2.68704856593269	2.96647724930171	3.04234424591125	2.77884247304015	3.06718873849999	2.88172590612117	2.5677911178475	1.84312129912903	2.47628692644425	2.67722490220101	2.60379203083356	2.94162188608691	3.44538813923574	2.56610603494633	2.29706885350593	2.56267593940379	3.50779639380155	2.1722560355597	2.47591932574456	2.12425380909205
"Butyricimonas"	2.85901767751841	2.55967373777463	0	2.76749605411178	0	2.16828533034003	0.624773815771962	1.9490470981216	0	2.87128889756042	3.26867202139517	0	2.45121736496639	2.57632472758602	2.05387766898214	2.75576767486988	1.61194557245545	2.64443851284911	3.67885980882346	0	2.19270934051702	2.00657064399471	2.52110513690719	0.747912750166135	1.66090106760889	2.85056715097527	2.43389459231188	2.34062415281694	2.30553429106786	0	1.06087322789707	3.1323009212332	3.08644814411618	3.05572637853185	3.05364807791988	3.21109500657214	3.01859424527494	1.99917436890729	1.67781911603829	2.63601333266582	1.94399314410099	1.88645301852405	2.05245185292249	0	1.70536207365772	1.65510246833199	1.84143814561141	2.22174031946587	2.66582940607993	2.02913596324076	1.97209467057491	1.68326225146149	0	2.52401759432313	1.03484253020527	1.62245646298014	2.62246351081866	1.95389885477976	1.57241985896216	0	3.39242766140558	3.35841361290271	2.69092301424205	0	2.00123641417366	0.54752876648999	1.7246527519533	1.25899843593014	2.41404042887008	2.29736425342762	2.45632297789744
"Butyrivibrio"	0	0	1.5032979378606	4.17479972526043	0	0	1.40902920919596	0	0	3.07992346291021	0	0	1.77837915054644	0	1.17684390344109	0	0	1.12881358916652	0.93898503322339	0	0	0	0	0	0	1.6608840248394	0	0	0	0	0	0	0	0	0	0	3.55242697763364	0	0	0	2.05203828321499	1.54330751251264	0	0	0	0	0	0	0	0.950397475689636	3.44105590668701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93492707330105	0
"CAG-352"	0	0	0	2.97579558576352	0	0	0	0	0	2.49418209249417	0	0	2.76819073787623	0	0	0	0	0	0	0	0	0	0	0	3.36988279404327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09739759511253	0	0	0	0	0.880298008625454	0	0	0	0	0	0	0	0	0	0	0	3.80812249796513	0	3.4110099741048	0	0.97864008675431	0	0
"CAG-56"	2.73090569361816	2.51232770993093	2.68161937528261	1.86224496565414	0	2.04432808601107	0	1.91355533552522	0	1.93048499039103	1.78383533840722	0	2.29345498069687	0	1.91877174559491	0	1.99892070723887	1.33755336443099	2.47505503675937	0	2.77928647224172	0	2.66232145270533	1.80643131809373	2.61175960303524	0	0	2.31345330705312	0	1.80181455505314	1.78818046350333	0	0	2.7659399214023	2.35489244639078	0	2.19324612545382	2.20095841745478	0	0	1.83076471905052	1.51488449233182	1.77607957409001	0	0	1.40325681817211	2.5735148672112	0	1.30995206962051	2.73604253256346	2.69168726263945	0	2.9174268082422	2.79331876254734	0	0	2.40069599323941	2.58455999890168	2.76850343112126	2.8476141307072	0	0	2.79278733292886	2.90528303435984	2.07175688611361	2.28299375826158	1.99872981662395	0	2.5019660272456	1.6517494669294	0
"CAG-873"	1.37403563625792	0	0	0	0	0	1.30725242775801	0	1.43874289687701	1.50984529962089	0	0	1.2301344868609	0	1.15496555941774	0	0	1.22819360565073	0	0	0	0	0	1.47555470221495	3.48940414689702	0	1.75207289319473	1.76545802541674	0	0	0	0	0	1.58232808180219	0	0	1.42051569685211	1.33308362515567	4.71845073829092	1.49502981890163	0	1.56998406294463	1.17550124445082	0	0	0	0	0	0	0	4.4831403734632	1.57788955079209	0	0	0	1.91827570399124	2.29808779759381	1.73525777290377	0	0	0.839484657237844	0	1.83288434199649	0	0	0	1.80491701806272	0	0	0	0
"Campylobacter"	1.13320416014581	0.688107016145866	0	0	0.393393093943964	0	0	0	0	0.670985869998327	0	0	1.19749760861114	0.743794414417221	0	0.996485289786109	0	0.898628538692774	1.55147283144364	0	1.05929447637314	0	1.20248383178699	1.06093097600985	0	0	0	1.27574392478445	0.71429604587119	0.952348705277507	0	1.86198750658415	0.757833737422242	1.02555206069492	0	0	1.00518974921664	0	1.53922816638518	1.04483937937429	0	0.789904494681109	1.17550124445082	0	2.07778202856596	0	0	0.993742778002289	1.08258281432742	0	0.57390819996036	1.2318803201012	0.560670828453124	0	1.10729165009992	0.644466464288122	0	1.52293628169986	1.61701336739137	0	0.526861418067585	0	2.33887908297777	0	0	0	0.912687490368095	0	0	0.879514420679943	0
"Candidatus_Arthromitus"	0	0	0	0	0	0	0.87096185219675	0	0	0	0	0	0.854252218811344	0	0.507131589681769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596728650060392	0	0	0	0	0.501309591161643	0	0	0	0	0	0.473821845689808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Candidatus_Methanogranum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40069599323941	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Candidatus_Saccharimonas"	0.546284017055462	1.00195577350622	0	0	1.84680847139666	0.546899917229302	1.40902920919596	1.13230432214361	0	0	0	0	0.671123610432433	0.644214412509727	0	1.17244582654822	1.19611297780796	0	0.51940680609562	0	0	0.768200351154989	0	0.472742969514944	0	0.998276395582822	1.05716559024297	0.573920511007503	0.456001295162817	0	1.5120695392888	0	1.24403423293395	1.18777490728598	0.896674878177377	1.11701634037627	0	0	0.875383742380038	0.739049811881954	0	0	0.972562962335012	0	0	0	0	0	1.01052460375175	1.33829228421214	0	1.39114594713515	0.560670828453124	0.588917436090498	0	1.25651125806529	0	1.1917858948622	1.28286125557309	0	0	0.758973180398235	0	1.06611173448664	0	1.0457924740638	0.805097665355521	0	0.97864008675431	1.39996366303937	0
"Candidatus_Soleaferrea"	0	0	1.5032979378606	2.6440268211119	1.50451449767443	0	0	2.05175753566849	0	0.889934416807825	0.585140717477111	0	2.37946074966738	0.514788890012626	0	0.69584722508467	2.06655180374268	1.24560570171514	1.07059291963756	0	1.05929447637314	1.76153449008933	1.67533646455929	0.364226678293345	0.869263187137268	0	0	0	0	0	0	0	1.77004639536565	0.914052543917907	0	1.45036770065644	0	0	0	0.887903986670291	0	0	0	0	0	0	0.875956907123134	1.65595221876171	2.05611416599612	0.841390916691548	1.12613851251865	1.01889922422669	0.74924826964317	0.763523554756604	0	0	1.80976330503217	0	0	0	1.34784459056186	0	0	1.24446839398896	0	0	1.73910301874008	1.22622521528754	1.61023759602294	0.989882646164998	1.48844481549099
"Candidatus_Stoquefichus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24034484883841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45078525804713	0	0	0	0	2.54588731802625	2.05080122777331	0	0	0	0	0	0	0	0	0
"Capnocytophaga"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49093353720459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Caproiciproducens"	0	0	0	0	0	1.32599103658674	0	1.73269119278309	0	0	0	0	0	0	0	0	0	1.12881358916652	0	0	0	0	1.35125641292148	1.06093097600985	0	0	0	0	0	0	0	0	0	0	1.26023229865786	0	1.65884786207042	0	0	0	0	0	0.652720890619322	0	0	0	1.2377625379835	0	0	0	2.12143431569993	0	1.03688724896985	0	0	0	1.17948951273974	0	0	0	0	0	1.35920924472419	0	0	0	1.18632111732619	0	1.63948991556112	0	0
"Cardiobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55134249497965	0.610204546595438	0	0	0	0	0	0	0	0	0	1.18081929958079	0	0	0	0	0	0.982423764419702	0	0	0	0	0	0	0.596728650060392	0	0	0	0	0	0.657321899881988	0	0	0	0.932261771335455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912687490368095	0.880705691948234	0	0	0
"Catabacter"	0	0	0	0	0	0	0	0	0	0	1.15493393306989	0	1.2301344868609	0	0	0.474520500491457	1.25063503936568	0	0	0	1.41682281063959	1.14522428249034	0	0	0	0	0	0	0	0	0	1.32422581472944	0.839302650096361	0	0	1.06373754299844	0	0	1.17884474096205	1.36953112032761	0	0	0	0	0	0	1.11210381594245	0	1.24653641422853	0	1.43320810689703	0	0	0	0	0	1.17948951273974	0	0	0	0	0.527682096242891	0	0	0	0	0	0	0.720988584200421	0	0
"Catenibacterium"	0	2.39636523462149	0	2.43287399211047	0.993161650662127	3.18142120444627	0	3.26064420182692	2.76689527179085	0	3.296824871899	3.43130189492754	3.18772883080115	3.18111074696198	2.04239946642843	0.950771364580906	1.29906946386533	3.11263653721331	2.18756912845391	0	1.8322696998935	2.1622692791427	1.91493211169993	2.79023202545743	0	1.13989667327507	0	0	2.20427445536488	2.6690462864117	0	2.11459963092982	2.05849598030392	2.52790092726067	2.60599185436058	1.62129629248475	3.147208218544	2.29802329245097	1.37602002418072	0	2.48891242118092	2.53197375641657	2.21632885704362	0	2.40621384360464	3.02781007896048	0	2.29193025503575	2.71261865187563	0	0	2.26312507638695	0	0	0	0	1.84400740309413	1.27382882374757	1.74461898377196	2.3622896110752	0	0	0	0	0	0	0	0	2.86384957981741	2.02627491051802	0
"Catenisphaera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8799927837662	0	1.17841904502905	0	0	0	0	0	0	2.23031146193733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7263688297955	1.90584747779274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Catonella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487911682979766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Caulobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393260741414371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Centipeda"	0	0	0	0	0	0	0	0	0.992150975860278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07904279573337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05340560214955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805097665355521	0	0	0	0
"Cerasicoccus"	0	2.34627417616499	0	0	0	0	0	0	0	0	0.979616311453158	0	0	0	0	0	0	0	0	0	1.45030359380882	0	0	0	0	0	0	0	0	0	0	1.57248183206435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12709627869479	1.32918741528937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cetobacterium"	1.69617706356259	0	1.73637498972341	0	0	1.93841208950853	0	0	1.97136574055802	4.28982859125201	0	0	1.40817983450384	1.41480590356255	0	0	0	1.40163885818287	4.27251623265439	1.15537838243122	0	0	0	0	0	0	0	0	1.30190617805191	0	0	0	0	1.78559721287055	0	0	3.28336877182849	0	0	0	0	1.92238031103699	1.44029981435193	0	0	0	0	0	1.22315852300663	0	1.6039273388572	0	0	0	0	0	0	0	0	0	0	0	1.90944375187601	0	0	0	0	0	0	0	0
"Christensenella"	0.546284017055462	1.21764040800971	0	0	0	0	0	2.19291256320493	0	0	1.25727012014183	0	0	0	0	0	0	0	1.00975529672655	0	0	1.19290903521446	0.518308089715633	0	1.55874394947428	0	0	0	0	0	1.10781097669244	0	0	0.845331049940977	1.21711714181393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48717391877576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Christensenellaceae_R-7_group"	2.70148357951752	3.3488039167942	0	3.86643773896199	1.39064191801728	3.16562416785665	0	3.44008008352518	1.10589119396922	3.09626759547317	3.31774601231393	0	3.83731751218262	1.9467710952838	1.1976727467751	2.75273598623921	3.3329488919415	2.91570498523763	2.70955722257195	1.0315844032572	3.4142710642933	2.72788930790108	2.62570331723847	1.81086189693761	3.58574520144363	2.04565466120511	0	0	0	0	1.4141127972759	2.03799324571345	2.75801659037986	2.86891590343421	3.21323080391753	1.28190716422395	3.79696089903777	1.99355448499191	2.68341833653362	2.02217677870861	2.64969200980433	1.77832445541544	2.36485852262665	0	0	1.82797883052334	2.89907116672098	2.44577289149137	2.92116676317757	0	3.64066134091205	2.51056031252627	2.51488449869144	1.97379615898706	0	0	3.18946296827992	2.89048025824154	2.5053803782969	0	0	0	0	2.67258726926631	2.9462976531083	0	3.15302008789567	3.01904202641792	2.9236619243343	3.87361143024398	2.36951015172757
"Citrobacter"	3.00998987390733	3.24542201352429	0	0	0	0	0	0	0	0	0	0	1.7314467695199	2.4224760349328	0	2.99085392166322	0	0	0	0	0	0	0	0	2.33328191403801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92327069123957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cloacibacillus"	2.59154969939288	1.79050767452829	0	0	0	0	0	0	0	0	2.22293635992649	0	2.06210614035879	1.75327270203351	1.02517265273307	0	0	0	1.25325246211526	0	1.80466678097539	0	1.60285636048994	0	0	0	0	0	0	0	0	0	0	1.25067656807847	0	0	1.63909788528871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5622962751039	0	0
"Clostridium_sensu_stricto_1"	2.13126000743917	1.18223722935837	1.05261478432366	2.58808889449387	1.72089230156777	2.22730203123349	1.14173432336845	1.31259929028719	0	3.01514119189726	0.979616311453158	0	3.25175325448691	1.54502543959204	0	1.69514149448888	3.57298323776058	1.92437674965157	2.71730922051467	1.0315844032572	1.95895038993564	3.61839417166367	0.803663140024976	2.39998210433315	1.70418618180086	1.09762177528083	1.1186390138761	0	0.971238532799694	1.26122683586157	0	2.13027475025987	1.78713119547063	2.75599380074859	0	1.06373754299844	2.3045868874344	2.73749500648776	1.84752798261211	2.24790797644041	1.35650802002991	1.27200832920182	3.0693692530796	1.42169677578466	0	0	1.26421840914691	0	1.01052460375175	1.20006368865707	0	2.43917247970955	1.88159692505475	1.09771057451758	1.223665769822	3.11688773844261	2.46301987322394	1.23474183503078	2.22702536554465	1.41979369354642	2.20885733975059	2.70406148134937	2.49550165496146	3.24279560213975	1.12190861136729	1.96975155164968	2.36308587494888	1.45806451125649	1.37511804357623	2.33855781306184	1.83478258116148
"Clostridium_sensu_stricto_11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839302650096361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clostridium_sensu_stricto_13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80466678097539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clostridium_sensu_stricto_3"	0	0.790190025191535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella"	2.46946191472345	2.54231693348286	1.0111113015197	2.68366190458186	3.88750084201182	2.84578235399555	1.02711743777369	3.27920082433842	0	0	2.72938096012529	0	3.52310229451808	3.1337566262021	2.67527902072087	3.3418604681551	3.72906835933786	3.05310012082121	2.93638303356267	2.83097185464833	0	0	3.56873509534142	2.91959466195965	0	0	0	0	0	0	0	0	0	0	0	0	2.69947793906826	0	0	0	0	3.2527135486512	3.10128714480272	0	0	2.7880656292687	2.6453053561425	2.603506354264	2.7301580705831	3.42848254526886	3.22225608116467	3.42018204180915	2.98994992757885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09263730914243	0
"Coprobacillus"	0	0	0	0	0	0.932914446594822	1.06877557893589	0	0	0	1.94133240738672	0	0	0	0	1.6863691717755	0	0	0.749240140635381	0	0	0	0	0	1.23048316521095	0	0	0	0	0	0	0	0	0	0	0	1.00518974921664	0	0.985610337863032	0	0	0	0	0	0	0	1.2377625379835	0	0	0.774547531149273	1.61853787305292	0	0	0.830045084069324	0	0	0	0	0	0	0	0	1.62136746645915	0	0	0	0	0	0	0	0
"Coprobacter"	0	0	2.81644887372011	2.01088173919795	0	0	0	1.61779269543056	0	1.14326263748532	0	0	1.76938966817675	0	1.08182139033217	2.60462870483062	1.48309392451051	0.968570981139201	0	0	0	1.94720599059428	1.70912169839767	0	1.39797493735383	2.11914268150913	0	1.83182754806363	0	0	0	2.27768100906813	2.08035817598023	0	0	1.31492019707146	0	0	0	0	0	1.46294230114821	1.40593280031806	0	0	0	0	1.82883488841454	2.29242397822103	0	0	0	0	0	0	0	1.3098859617672	0	0	0	0	0	2.52103426209387	0	0	0	1.60727464845407	0	0	1.62998243421288	0
"Coprococcus_1"	1.95407817433763	1.9792197316676	2.0766817142681	2.60975344650734	0	2.14144310648411	0	1.92088952350541	0	2.22579625930263	1.93658875536152	0	2.21957471287907	1.83982034576852	1.37811716532196	2.45850453567182	2.30234107445066	2.27207517098249	2.33040107698039	0	2.7685806548392	0	1.94047344154652	1.52932506570669	2.35835186463241	1.82970832107182	0	2.10847153014111	0	1.93407214261447	0	0	2.13629502388788	2.31455917582447	2.64152498476177	2.59881589870141	2.48861733094456	2.30636044064912	2.35925664667962	0	1.7998369175879	2.03036928270377	2.30450726321862	0	0	1.34950140165458	2.49204125445688	2.30164081283747	1.68260549902776	2.38662472305421	2.30464654708625	0	2.65623376276914	2.28997127753476	2.5621828701716	0	2.35241520254918	2.58455999890168	1.43553871052309	0	0	0	2.50351891284333	2.767342438703	2.28503911325781	2.26547846734189	2.24324879639332	2.26582571236109	1.71700784648074	2.12236655575801	2.52192664791524
