"BulkRAG1"	"BulkRAG2"	"BulkRAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"Geodermatophilus"	1.87443651202275	2.13918140967823	1.82387426341288	0.467814953206538	0	0.636260236779993	1.89849444685433	1.85550104046132	1.68557455465441	1.7116816282293	1.82747013024942	1.7066833925322	1.78337433499124	0.74792500199775	1.79664072066345	1.36298158198692	0	0.575065731572222	0	0	0.453218868516473	0	0	0.283195412056897	0.453162799376333	0.283201554585841	0
"Georgenia"	0.610536788665569	0.98607040274055	0	0	0	0	0.814049759222164	1.00780877044576	0.659069593546179	0.586322554530731	0.81411217854981	0.576571489741257	0.747746065198743	0	0.814066041346643	0.574992796538591	0	0	0	0	0.453218868516473	0	0	0	0	0	0
"Geothermomicrobium"	0	0	0	1.21725188521631	1.33926995312851	1.12062918654347	0.453166952127811	0	0	0	0	0	0	0	0	0	1.08042691061228	1.11245147487107	1.08046512259288	1.24041979294706	1.00846168556799	1.14214585154703	1.07288636073603	1.22094573421261	1.11238343525112	1.19625773736161	1.11245443339769
"Gimesia"	0.610536788665569	0.501208169164372	0	1.24202894008151	1.37539830429656	1.1556676492304	0	0.747467345184276	0.659069593546179	0.760629480905122	0.575070437783878	0.576571489741257	0.897157142077024	0	0.453179410879631	0	1.2443192512207	1.24436762161593	1.14222616381356	1.17238500103358	1.32700820081866	1.42723338819115	1.33388857349485	1.1700557781852	1.17003784533396	1.08043572840916	1.24437064496613
"Gp1"	3.52594316737435	3.5933855152586	3.53837681981961	2.72397808409501	2.64679064638022	2.63262736023448	3.59072406445913	3.52604586517668	3.62589368990399	3.59019107716632	3.57737324776807	3.54512171164748	3.6129338582753	2.78042953638146	3.66350536012441	3.1009039340242	2.5502559116322	2.5828059979902	2.52600868494271	2.57903077497129	2.54806427914383	2.54682340323577	2.53956725117773	2.5423064384445	2.60212439408663	2.59000995699109	2.65301111097202
"Gp10"	1.71433712460566	1.6368508088441	1.88823098156205	1.19097528550338	1.05768266474095	0.942737311469428	2.11304280719905	1.95893644201734	1.89296880642786	1.66057913585622	1.87790414590872	1.96166757458691	1.90445448214373	1.1123094932529	1.61762946619744	1.4698596181153	1.00840385724036	1.00845011915246	0.670107478779208	0.78136456348349	1.00846168556799	0.74797238533713	0.50043738885052	0.922011838500547	0.967333758109713	0.8140714689063	1.00845301072119
"Gp11"	0	0	0	1.91041374995621	1.78305040997517	1.63499344732624	0	0	0	0	0	0	0	0	0.748011877121208	0	1.42727658637573	1.57732983606961	1.48327444693472	1.45856337202252	1.48329615133563	1.24427693207761	1.31152450703114	1.39633603908048	1.32692572237581	1.46991536075579	1.50877542167616
"Gp13"	1.50226882190595	1.59099805493107	1.51776804142659	0.987388800760808	0.882592051387994	1.12062918654347	1.53278218713111	1.54371165502865	1.70633707394521	1.54767345846616	1.54440870940579	1.53483780467932	1.57696794387078	0.66999407170959	1.67188796906964	1.14214287734815	0.283196947663274	1.00845011915246	0.575058672419674	1.0916759580612	0.967410982568453	1.00836338298833	0.726802828918447	0.814060613879403	1.00838361954029	0.8140714689063	0.967402401231014
"Gp15"	0	1.14695001341655	0.908406032296314	0.687778270493033	0.882592051387994	0.815990462267702	0.967339477855315	0.870813473491829	0.841056901993644	0.981045467139345	0.670120082387194	0.923865242268346	0.647942890416159	0.283147816808379	0.922017482469479	0	0.57502808504554	0.575065731572222	0.814098608090942	0.546823765775494	0.748061907446582	0.28317545074266	0.807105945889023	0.575025732324519	0.283186198780651	0.283201554585841	0.575068084667054
"Gp16"	2.36243282827222	2.36590106970784	2.35822592240001	3.08531130635848	3.06641793283317	3.1740402117296	2.55023992908197	2.55518609019198	2.45799542328108	2.51297677946852	2.5536749925415	2.51722203440507	2.57981797616724	1.76341269764517	2.54345695412135	2.16241995385639	3.27279299462039	3.22845990667662	3.21866410497673	3.21363378087688	3.22301008843207	3.2293068437002	3.24374733849896	3.19505885653875	3.19503963579007	3.16663647604227	3.23595077968929
"Gp17"	0.854772414029027	0.87582849098833	0.80098466553752	1.78553159299597	1.71729482645289	1.6460163177271	1.22093368304122	1.16944355234795	1.30086782817109	1.21060707926772	1.17011257114153	0.923865242268346	1.09641498554681	0.574952808876166	1.2875983339927	0.45314618919932	1.61762633790553	1.68035391597278	1.63651652754317	1.64225419455043	1.7837525633665	1.57723621277292	1.60182490190055	1.57727678025543	1.49614361520216	1.53280707975835	1.69672049141039
"Gp18"	0.610536788665569	0.501208169164372	0	1.4336318626102	1.53346612863323	1.58787121175224	0	0.452750014620272	0.528153658913101	0.586322554530731	0.575070437783878	0.576571489741257	0	0	0.670077232423567	0	1.39633911596968	1.30776552659631	1.39637911767907	1.24041979294706	1.22100900905142	1.19620671263201	1.48049223297051	1.34535886127215	1.04588628712238	1.30772590270406	1.24437064496613
"Gp2"	2.47661078682581	2.45215661171791	2.42393385633993	2.156322767679	2.18882895092187	2.10535268554382	2.43497427524805	2.33964993082599	2.38588284654089	2.30736858065929	2.39833623545413	2.40037191993587	2.45613341073331	1.63637561726535	2.60115064799551	1.95068595072196	2.00923536765268	2.0170355770833	1.94173480284498	1.99725041620451	2.03214422866468	2.11301418121406	2.05539412710336	1.95958587594348	2.15691601533587	2.0502509059442	1.98928832988581
"Gp21"	0	0	0	0.467814953206538	0.4615922536631	0	0	0	0	0	0	0	0	0	0	0	0.283196947663274	0	0.922051348242263	0.679738392406774	0.283227663411496	0.453148265398922	0.933442958051144	0	0.283186198780651	0.670082273257022	0.575068084667054
"Gp22"	0	0	0	1.32903526780011	1.4087506435324	1.3439130730672	0	0	0	0	0	0	0	0	0	0	1.14218749280253	1.14223508845803	1.32698681586586	1.13390265319917	1.0459650554723	1.22090656928462	1.28794597736129	1.36302451231777	1.11238343525112	1.1421964165289	1.19629976284097
"Gp25"	0.93937460319906	0.98607040274055	0.908406032296314	2.60089651811919	2.67289817079588	2.62355327169937	0.871370666182466	0.813504788189529	1.10958979440164	1.05986778256314	1.24437366833992	1.30971506339218	1.13463399525792	0.453110896976075	1.3963421928825	0.871342922990393	2.67460721429394	2.63115601022056	2.67717579659233	2.66754573660405	2.64855801141602	2.60508626727147	2.63758259725904	2.67206223064043	2.58168744577573	2.64035336899614	2.66699117206278
"Gp3"	3.2817059648804	3.35826367865541	3.38853501946529	2.46313348141205	2.46087221154038	2.37726640730887	3.3998897623666	3.3483537722163	3.38787503288936	3.3469975409462	3.36245074864888	3.31941146405779	3.39458748196881	2.59702468317568	3.34901653250657	2.8455269952981	2.35992210521979	2.39189782057597	2.4139955271551	2.44474831549633	2.39674352319298	2.44365821156336	2.42708356895105	2.40930736343521	2.52236133176721	2.52597672255143	2.51395988664733
"Gp4"	2.52710595962162	2.55273911138571	2.60237706415836	3.04893485421721	3.08440005006664	3.00066731151836	2.87369144792799	2.75954649825637	2.76892985045029	2.72788884333205	2.70009398241484	2.78130407167935	2.75377295190354	1.90838315979726	2.70949678321148	2.19674067712459	3.04350625058356	3.06574198254684	3.09009632398607	3.08699410795789	3.03444297469986	3.06564589655067	3.04138203190179	3.04060311885418	3.04528650366444	3.0625996717416	3.10258616110649
"Gp5"	2.10982112519928	2.31650139835946	2.23839560411098	3.02578824978678	3.07584767728206	2.95130890199045	2.17597492728582	2.07042267776324	2.24131449545666	2.18584764920629	2.18396444745076	2.20642620241537	2.21205227834196	1.16996313424544	2.23329056049924	1.62710638619153	2.83810271983473	2.9335437739179	2.87374907322977	2.88021022942467	2.88640505986264	2.86774710269769	2.87457912435879	2.86069213229347	2.87581632755807	2.85404969625951	2.89512696466124
"Gp6"	2.80293870551448	2.88131644292859	2.83067506540984	3.37531381182308	3.42117109101511	3.38066563479134	3.05700648565706	3.10968594728334	2.97529000710075	3.05880988597068	2.98027993413367	3.06607060136468	3.09191979766329	2.13981287290663	3.02843832164931	2.59302100541476	3.32832513188251	3.41817476990308	3.41786007589909	3.38152196411281	3.37104003591121	3.34968304073582	3.35631065352258	3.3368629464558	3.34773756901343	3.39431376506653	3.41527102663253
"Gp7"	2.35066656378648	2.33432831367408	2.35483466182852	2.35524149356683	2.32684902201364	2.39894607362967	2.57854362614644	2.59545785527856	2.53512391351876	2.5412395523216	2.5248334717034	2.51108058192772	2.57320497829308	1.72755221843509	2.49643917003087	2.10992185023305	2.38035625104339	2.44375403402763	2.4756119768852	2.36744850565465	2.42765760441934	2.40299632899246	2.38462083459466	2.42459629093919	2.38199413398784	2.35993168013534	2.4046711992905
"Gp9"	0	0	0	0.467814953206538	0.882592051387994	0.735357286514987	0	0	0	0	0	0	0	0	0	0	0.453177334369182	0.283221519710072	0.283216912115071	0	0.575075144083504	0.453148265398922	0.628204556950547	0	0	0.453183563962708	0
"GpI"	1.72705544582257	1.64759558290682	1.70491962427576	0.467814953206538	0	0	1.41206786914095	1.3793703298967	1.65244200286018	1.54767345846616	1.54440870940579	1.44398204809401	1.41943812075856	0.66999407170959	1.54435576639812	1.14214287734815	0	0.283221519710072	0.45320433062174	0	0	0	0	0	0	0	0
"GpIX"	1.07099572849062	0	0.80098466553752	0	0	0	1.11238935124588	1.07982192721981	1.02103485521187	0.682162847898795	0.748056640707065	1.08235420877958	0	0.453110896976075	0.575030437788546	0	0	0	0	0	0	0	0	0	0	0	0
"GpV"	1.43409202808605	1.39588455195179	1.54055473709931	0	0	0	1.39632373175991	1.24369702115417	1.51917014914074	1.12655801143588	1.34541702165899	1.4581841803508	0.956169970539512	0.74792500199775	1.30771980707472	1.00836049214606	0	0	0	0	0	0	0	0	0	0	0
"GpXIII"	1.57916707149825	1.53972642390043	1.58282744134723	0	0	0	1.89849444685433	1.63583121426602	1.85147218036695	1.72746160004695	1.74241097461114	1.86375073345512	1.13463399525792	0.453110896976075	1.52093009187833	0.574992796538591	0	0	0	0	0	0	0	0	0	0	0
"Gracilibacter"	0	0	0.908406032296314	0.941789257879727	0.758651660221746	0.50765178490444	0	0	0	0	0	0	0	0	0.28319848328689	0	1.00840385724036	0.922059815210287	1.26653550800791	0.992464124758667	0.575075144083504	1.11236273001025	1.26301347113924	1.19624573093022	0.921994907153464	0.922023126531701	1.19629976284097
"Granulicella"	1.07099572849062	1.31259586760931	1.22972497941184	0	0	0	1.0804122147541	1.16944355234795	1.27428488430773	1.12655801143588	1.28765002261313	1.08235420877958	1.45584675906183	0.283147816808379	1.0084067484341	0.747969752734746	0	0	0	0	0	0	0	0	0	0	0
"Hamadaea"	0.749601963074498	0.501208169164372	0.994456117869392	1.02865221325901	1.35770970381711	1.04072858969827	0	0.921433826016302	0.528153658913101	0.682162847898795	0.81411217854981	0.671727880121935	0	0.453110896976075	0.575030437788546	0	1.11240414164436	1.08047394130628	1.08046512259288	1.17238500103358	1.19630876890186	1.19620671263201	1.11092800514928	1.1700557781852	1.17003784533396	1.1421964165289	1.24437064496613
"Hephaestia"	0	0	0	0	0	0	0	0.574543888254965	0.528153658913101	0	0.575070437783878	0	0.747746065198743	0	0.28319848328689	0	0	0	0	0	0.283227663411496	0	0	0.283195412056897	0	0	0.453212637865772
"Herbidospora"	0	0.87582849098833	0.80098466553752	0	0	0	0.575016321660293	0	0.659069593546179	0.463160849520858	0.748056640707065	0	0.747746065198743	0	0.453179410879631	0.283173915377605	0	0.453210561023668	0	0	0	0	0	0	0	0	0.283223055609561
"Herpetosiphon"	0	0.501208169164372	0	0	0	0	1.0804122147541	1.14157523645553	0.759526832912802	0.586322554530731	0.922065459972275	0.749736098193535	0	1.00831135141159	0.670077232423567	1.11235977221276	0	0	0	0	0	0	0	0	0	0	0
"Humibacter"	1.45802668876905	0.80805679586765	0.908406032296314	0	0	0	0	0.747467345184276	0.528153658913101	0	0.670120082387194	0.576571489741257	0	0.453110896976075	0.453179410879631	0.283173915377605	0	0	0	0	0	0	0	0	0	0	0
"Hydrogenispora"	0	0.629065965894014	0	1.50491066548025	1.52125081255722	1.29791672211666	0	0.452750014620272	0	0	0.670120082387194	0	0	0	0.28319848328689	0	1.63647581521117	1.52097672985306	1.49620568321116	1.51226388667794	1.48329615133563	1.44191303871041	1.51053467636378	1.41208019478956	1.22092765759696	1.5087319309475	1.7046766664054
"Hyphomicrobium"	1.90875231757148	1.91025195895789	1.8781455489444	1.56612349875713	1.56817669901191	1.50594754200573	2.15413105283638	2.33964993082599	2.08239169418086	2.16935867126976	2.40780911792863	2.25588946659569	2.05081218325418	1.63637561726535	2.07780892004991	1.59787461192027	1.46990606978398	1.63652592326435	1.49620568321116	1.60309374938678	1.54441493844421	1.48319074080947	1.37543265000629	1.64559924795128	1.28757401229598	1.49617464802476	1.55566106133715
"Iamia"	0.854772414029027	0	0.657941090621601	0.467814953206538	0	0	0.575016321660293	0	0.528153658913101	0.586322554530731	0.453214714728607	0.671727880121935	0	0	0.453179410879631	0	0.67007471204071	0	0.283216912115071	0.546823765775494	0	0.574995148951841	0.50043738885052	0.283195412056897	0.453162799376333	0.453183563962708	0.283223055609561
"Ilumatobacter"	1.77450223039632	1.64759558290682	1.80011270619161	2.22409323020657	2.08727009900517	2.32583630518377	1.77032775326671	1.71946393194129	1.73573060444015	1.71964328031871	1.68036019411871	1.7066833925322	1.76662696997075	1.00831135141159	1.72011434887191	1.44190994931969	2.28803268824197	2.23798110224383	2.25384105795319	2.27625447195642	2.24029674007262	2.17594627130267	2.24650495717941	2.15414378503346	2.16244542014899	2.13702095208066	2.19173582371463
"Inquilinus"	0	0	0	0.467814953206538	0.584550233400994	0.50765178490444	0.871370666182466	0.574543888254965	0.659069593546179	0	1.28765002261313	1.04781958707572	0.897157142077024	0.453110896976075	0.670077232423567	0	0	0.283221519710072	0.575058672419674	0	0.575075144083504	0.28317545074266	0.50043738885052	0.670072191680433	0.575011616460087	0.57503514334052	0
"Intrasporangium"	1.99115292729397	1.9044162423728	1.8781455489444	1.19097528550338	1.39239456354615	1.61207112901513	1.71242054552146	1.57663752707938	1.43320533699237	1.35999915169744	1.68036019411871	1.61967730658898	1.66081298321161	1.14209231956739	1.64560551415867	1.28754969210938	1.7124362624455	1.64565251372962	1.70466409572353	1.71134808466045	1.70468609466521	1.48319074080947	1.41334733005592	1.56657603859208	1.30769542550152	1.52093630996761	1.65459438703316
"Jahnella"	0	0	0	0	0.4615922536631	0	0.747996079789173	0.669555994094877	0.659069593546179	0.760629480905122	0.81411217854981	0.576571489741257	0	1.00831135141159	0	0.670036909007251	0.453177334369182	0.575065731572222	0	0.546823765775494	0.453218868516473	0	0	0.453175257879458	0.453162799376333	0	0
"Janibacter"	0.610536788665569	1.2094509275215	0	0.987388800760808	0.882592051387994	0.815990462267702	0.575016321660293	0.452750014620272	0.528153658913101	0.682162847898795	0.453214714728607	0	0.518138970897968	0	0.575030437788546	0	0.922014660473352	0.575065731572222	1.00844144458693	0	0.748061907446582	1.14214585154703	0.985060573701503	0.922011838500547	0.87136511735821	0.967362357773126	1.08047688092442
"Jatrophihabitans"	2.75160849193286	2.80422704362778	2.85930352493035	1.5426632390403	1.72511232940725	1.6875064395866	2.70161096624436	2.66282532064312	2.63057529250424	2.57222867293292	2.66006059084896	2.66558072716255	2.63750289331224	1.87242289615732	2.68955642559022	2.24927652118205	1.46990606978398	1.54440248046197	1.46994633219815	1.58921421190246	1.57734232078384	1.53275418473383	1.55202816610159	1.39633603908048	1.54433085440589	1.60789503524944	1.54440559492206
"Jeotgalibacillus"	0	0	0	0	0.584550233400994	0	0	0.452750014620272	0.528153658913101	0.463160849520858	0.453214714728607	0.454539813384707	0	0	0.28319848328689	0	0	0	0	0	0.575075144083504	0	0	0	0	0	0
"Kaistia"	0	0	0.657941090621601	0	0	0	0.747996079789173	1.07982192721981	0.528153658913101	0.463160849520858	0.575070437783878	0.671727880121935	0.747746065198743	0	0	0	0	0.967399540831985	0.283216912115071	0.546823765775494	0.575075144083504	0	0	0.453175257879458	0	0	0
"Kallotenue"	2.37105293882565	2.5433968232194	2.52456586901227	0.687778270493033	0.584550233400994	0	2.63941268397791	2.5934288607722	2.53210631656745	2.56100741338229	2.59210606179471	2.55682789769443	2.63055163540973	1.8213291223424	2.55250302182694	2.10367683777793	0.814063327601471	0.748051374059197	0	0.992464124758667	0.575075144083504	0	0.628204556950547	1.04590378972147	0	0.57503514334052	0.814109464411817
"Kitasatospora"	0.93937460319906	1.33496268980918	1.0662435484761	0.766486876714261	1.2083606461574	1.04072858969827	1.19623372487587	0.813504788189529	0	1.02224240873237	1.08047982056606	0.969229243820257	0.828845433427135	0.283147816808379	1.04590962410892	0.574992796538591	0.967353777628553	1.26654460519358	1.14222616381356	1.24041979294706	1.14224698831359	0.670039429051446	0.726802828918447	1.04590378972147	0.921994907153464	1.08043572840916	1.04595630258839
"Knoellia"	0	1.0322113438872	1.0662435484761	0.833095751270267	0.584550233400994	0.883971380679559	0.453166952127811	0.870813473491829	0	0.586322554530731	0.453214714728607	0.749736098193535	0	0.283147816808379	0.453179410879631	0.45314618919932	0.453177334369182	0.453210561023668	0.575058672419674	0.78136456348349	0.453218868516473	0.670039429051446	0.628204556950547	0	0.67005706999293	0.453183563962708	0.871431709382997
"Kofleria"	2.21531649307549	2.21151029116406	2.09148965210584	2.3061792130163	2.25308277153503	2.28030663448369	2.27123742357775	2.27273024470415	2.37297198971006	2.40057328697008	2.29421889405066	2.34783694597825	2.46305815373717	1.53269818568253	2.40619029847578	1.85050673537423	2.29819981679096	2.25385062216982	2.20187729065686	2.27625447195642	2.2333511156522	2.2424791118186	2.30385548277126	2.24706608898447	2.24930201945217	2.20184543418553	2.32362580438419
"Krasilnikovia"	1.124353058541	1.0322113438872	1.18175940437308	0.833095751270267	0.680267441433004	0	1.0458921212282	1.00780877044576	1.14790397234256	0.981045467139345	1.04595922019289	0.923865242268346	0.897157142077024	0.453110896976075	0.871387313212798	0.814022624196176	0.67007471204071	0.453210561023668	0.814098608090942	0.78136456348349	0.670125123988489	0.453148265398922	0.807105945889023	0.575025732324519	0.67005706999293	0.453183563962708	0.871431709382997
"Kribbella"	2.31977578391033	1.94904354073715	1.92638202417831	2.38222131147971	2.3420852710937	2.36288458425118	1.77705200917592	1.81471366910821	1.64081125561861	1.71964328031871	1.88316281750536	1.77913427720866	1.87885164514382	0.871295764894508	1.71243940590127	1.49611879064578	2.31009428706241	2.33669422121954	2.3292634015229	2.37212358847066	2.21182180231343	2.18386253844855	2.23020922108193	2.25601689382587	2.22857216605926	2.3022105147846	2.33114339974907
"Ktedonobacter"	2.77803151148841	2.9520597122125	2.81088142648539	1.9206289674455	2.02592681933361	1.96358939812126	2.87101255245601	2.82569095544888	2.93230325983549	2.75489798796268	2.82878360312934	2.85051364122772	2.89449818308692	2.08760571180479	2.95616554569479	2.41850044877422	2.020808237869	2.05029221044389	1.95522505357837	2.02397054123939	2.01704827787484	2.17327512163232	2.02982085406869	2.05378094759965	2.10370227851961	2.15134713095081	2.12823732311976
"Kurthia"	0	0	0	0	0.4615922536631	0.50765178490444	0	0	0	0	0	0	0	0	0	0	0.453177334369182	0.283221519710072	0	0.546823765775494	0	0.574995148951841	0.628204556950547	0.283195412056897	0	0.8140714689063	0.575068084667054
"Kutzneria"	1.07099572849062	1.28901427468453	1.0662435484761	0	0	0	1.0458921212282	1.04530626246474	0	0.981045467139345	1.19630276483769	0.873204080258473	0.747746065198743	0	0.967356637653357	0.283173915377605	0	0	0	0	0	0	0	0	0	0	0
"Labilithrix"	2.53106041701426	2.24495095569421	2.26010106570194	2.03141615017713	1.96796566543788	1.94211227320506	2.33293244182852	2.23957693822552	2.35285621272231	2.27566186022856	2.32740405889639	2.32943829759135	2.38003714466064	1.56647937295582	2.29618853291591	1.82138278596165	2.10996955827207	2.03582492277644	2.17067340773132	2.01875641706921	2.01704827787484	2.1191273340926	2.12767497187641	2.08442871483341	2.06076184312462	2.02081776310197	2.05029538787874
"Labrys"	1.38186038688883	1.51162621946719	1.4682602831667	1.57739489215301	1.53346612863323	1.6460163177271	1.85053833676814	1.82676325802366	1.56361159081985	1.77857123357404	1.80926755612138	1.81127975404986	1.80734341220506	1.26639907570147	1.50872571836452	1.44190994931969	1.4961653379298	1.57732983606961	1.50876299528084	1.56004906216371	1.52098916754479	1.41204013781352	1.43113157784616	1.55560496252381	1.44193466510704	1.44196556196774	1.52097983924053
"Lacibacterium"	1.01015248155654	0.98607040274055	0.80098466553752	1.50491066548025	1.53346612863323	1.60013970817008	1.22093368304122	1.26587198644404	1.78068926740482	0	1.19630276483769	1.2684841136704	1.37969557585602	0.871295764894508	0	0	1.2443192512207	1.41213258301354	1.39637911767907	1.374757726238	1.30777771936584	1.14214585154703	1.41334733005592	1.42727350063755	1.0804063365753	1.28760441465286	1.28764698191723
"Larkinella"	0.854772414029027	0.727718043496326	1.12783089470731	0	0	0	0.453166952127811	1.07982192721981	0.659069593546179	0.760629480905122	1.17011257114153	1.14413789221142	0	0.871295764894508	0	0.747969752734746	0	0	0.45320433062174	0	0	0	0	0	0	0	0
"Latescibacteria_genera_incertae_sedis"	1.17186637132082	1.07391750971745	0	1.97733628890956	2.09062230128399	2.04459900501299	0.967339477855315	0.870813473491829	0.759526832912802	0.93552709896443	0.81411217854981	1.0102997180362	0.647942890416159	0.453110896976075	0.967356637653357	0.747969752734746	1.82143014188998	1.90853511982558	1.92307013546916	1.88461624700785	1.99337242022006	1.82736907590441	1.84018214151749	1.87252092486764	1.87250194979496	1.93711161026591	1.84493721148923
"Legionella"	1.01015248155654	0.98607040274055	1.18175940437308	1.50491066548025	1.61052301191575	1.47480367210955	1.19623372487587	1.58708052376459	1.70633707394521	1.47094643055712	1.55566417816254	1.49819998674009	1.6026196996766	0.871295764894508	1.6803068328943	1.08038282479989	1.66329953665844	1.7902622475916	1.59796210261185	1.72186600311421	1.70468609466521	1.8332709001794	1.77427990022045	1.68855931460292	1.80918865638524	1.73507523456413	1.69672049141039
"Leifsonia"	1.124353058541	1.14695001341655	1.54055473709931	0	0	0	1.0804122147541	1.04530626246474	0.759526832912802	0.981045467139345	1.34541702165899	0.923865242268346	1.05450519800804	0.283147816808379	1.0084067484341	0.670036909007251	0	0	0	0	0	0	0	0	0	0	0
"Litorilinea"	0.749601963074498	0.501208169164372	0.657941090621601	1.50491066548025	1.52125081255722	1.56224282892483	0.575016321660293	0.870813473491829	1.02103485521187	0.981045467139345	0.871434484341152	0.815843066644232	0.828845433427135	0	0.748011877121208	0	1.64560238104315	1.67193503249719	1.72015208525121	1.70056910342699	1.61768890823728	1.54430905765375	1.57763986268747	1.57727678025543	1.55558626462171	1.62716272287698	1.52097983924053
"Longispora"	0	0	0	0.687778270493033	0.680267441433004	0.50765178490444	0.747996079789173	0	0	0	0	0	0	0	0	0	0.283196947663274	0.575065731572222	0	0.546823765775494	0	0.28317545074266	0	0.283195412056897	0.67005706999293	0	0.453212637865772
"Luedemannella"	0	0	0	0.59157625417653	0.680267441433004	0	0.453166952127811	0	0	0	0	0	0.518138970897968	0	0.575030437788546	0	0.57502808504554	0.283221519710072	0.45320433062174	0.546823765775494	0.670125123988489	0.453148265398922	0	0.283195412056897	0.453162799376333	0.670082273257022	0.575068084667054
"Luteimonas"	1.07099572849062	0.98607040274055	1.0662435484761	1.0663330175299	1.05768266474095	0.50765178490444	0	0	0	0	0	0.454539813384707	0	0	0	0	1.08042691061228	1.00845011915246	0.871420609782763	1.04489694212947	0.748061907446582	1.19620671263201	1.07288636073603	1.26649305728257	1.0804063365753	1.08043572840916	1.17010958182656
"Luteolibacter"	0.749601963074498	0.80805679586765	0.80098466553752	1.10100392422437	0.933411281375471	1.18808906965412	0	1.07982192721981	1.27428488430773	2.44136001229368	0.453214714728607	1.92984763760232	0	0.66999407170959	0.453179410879631	0.283173915377605	1.67188483169702	1.49621499422807	1.50876299528084	1.58921421190246	1.41214491064693	1.56653549862411	1.56502278721939	1.9851180628042	1.9084622988446	2.15134713095081	1.68035705503392
"Lysinibacillus"	1.6877254401475	1.65808092866912	1.49371924037427	1.56612349875713	1.52125081255722	1.52072012606847	1.84486769317142	1.4825959936585	1.54929718990796	1.4268174141866	1.53285375751276	1.6292053988859	1.52061620127241	0.813976499952974	1.80297281058247	1.22090355676285	1.56657915721665	1.54440248046197	1.61766700754504	1.62958904129109	1.50878474172091	1.56653549862411	1.57763986268747	1.5327946332556	1.58770145414484	1.48324344265707	1.50877542167616
"Lysobacter"	0	0	0.657941090621601	1.66750299511392	1.8341610317065	1.6672566577955	0.575016321660293	0.452750014620272	0	0	0	0.576571489741257	0	0	0	0	1.53279774484583	1.52097672985306	1.95077470142935	1.75197265252422	1.60794819082066	1.61758254430152	1.62473387154507	1.69666394738273	1.68028172409509	1.68031311033061	1.88315965344972
"Marmoricola"	2.4675931694257	2.5758780854795	2.61189879568908	2.04678654314109	2.05947813335382	2.10155643121689	2.29211220009128	2.26845332512321	2.20428950472827	1.9747410868616	2.13997198319839	2.1448851557548	2.11657151448518	1.36292945852096	2.04667266358454	1.68025661680937	2.15971180094437	2.15698923286284	2.1733610917703	2.22065527086224	2.07114049532827	2.17860109231404	2.12415622105029	2.12219329798419	2.12816095862992	2.15415651760908	2.27130757222735
"Massilia"	2.85913123446514	3.00034104937668	2.82147267726912	1.64903250120383	1.74033743693205	1.04072858969827	1.680288001153	1.84990360234128	1.61657142905712	2.0828614555928	1.82747013024942	1.73712874556858	1.77508137445372	1.48313494629679	1.50872571836452	1.34531601170488	1.77706776907216	1.77039393125463	2.26699669623273	2.04422270705297	1.46996801361427	1.57723621277292	1.46465394842249	2.33663997405223	1.30769542550152	1.38001187059492	1.94629095124401
"Mesorhizobium"	1.56118099129207	1.28901427468453	1.27291596593418	1.80572469242377	1.97673466299899	1.86392232985531	1.79019601852201	2.00465485538617	1.62886043639869	1.58148792942115	1.77712450959539	1.72217280332252	1.74920779612529	1.19615269386919	1.58772643572803	1.45610958775142	1.96395001659993	2.07450522424725	2.01316862765359	2.18280467451044	2.04313151388096	2.19419798123378	2.05123512622254	2.10685509389573	2.13406630073323	2.19932905406549	2.13706550641191
"Methanocella"	0	0	0	0.833095751270267	0	0.50765178490444	0	0	0	0	0	0	0	0	0	0	0.748009244175271	0.670115040876243	0	0	0.575075144083504	0.28317545074266	0	0.283195412056897	0.283186198780651	0.57503514334052	0.871431709382997
"Methanomassiliicoccus"	1.2894339055183	0.98607040274055	0.994456117869392	1.44885428218418	0.933411281375471	1.12062918654347	1.19623372487587	1.44132030847171	1.41376399236883	1.39469205576085	0.748056640707065	1.2684841136704	1.35837166759065	0.574952808876166	1.22095175993976	0.871342922990393	0.67007471204071	0.814106750296934	1.04594463240517	0.932820518867973	1.19630876890186	1.2664536428922	1.26301347113924	1.04590378972147	1.04588628712238	0.967362357773126	1.04595630258839
"Methylobacter"	0	0	0	0.59157625417653	0.680267441433004	0	0	0	0	0	0	0	0	0	0	0	0	0.283221519710072	0.283216912115071	0.78136456348349	0.283227663411496	0	0.628204556950547	0.453175257879458	0.67005706999293	0.57503514334052	0.283223055609561
"Methylobacterium"	2.08854085445875	2.17211793744827	2.34099843632908	0	0	0	1.92775502006624	1.91758283053518	1.83670949117817	1.74268825670237	1.86173493536772	1.91056011523544	1.78337433499124	1.16996313424544	1.58772643572803	1.48318764091348	0	0	0.45320433062174	0.546823765775494	0	0	0	0	0	0.453183563962708	0
