"C1.sm.bam"	"C2.sm.bam"	"C3.sm.bam"	"C4.sm.bam"	"C5.sm.bam"	"T1.sm.bam"	"T2.sm.bam"	"T3.sm.bam"	"T4.sm.bam"	"T5.sm.bam"
"Solyc01g089910.2"	0.455610330853233	0.567348910982336	0.83454578403313	0.591249758842577	0.583981306933828	0.781907295243113	0	0.801625910074328	0	0.705654882895141
"Solyc01g089920.2"	0	0.278200211277516	0	0	0	0	0	0	0	0.258999022496285
"Solyc01g089930.1"	1.52456468243566	1.38626870673017	1.38610407777631	1.46888318679088	1.45367659606186	1.63022403374807	2.33956502194975	1.77572426140622	1.79385259875632	1.71232737711238
"Solyc01g089950.2"	1.01178769095783	0.80519375745038	0.653133409713319	0.651471429679972	0.289061541442611	0.781907295243113	0	0.979237937174417	0.608573690963013	0.537382659060561
"Solyc01g089970.2"	0.673026020994006	0.446406831483151	0.33573733910721	0.651471429679972	0.679658889740153	0.680252775692172	0.910251913078478	0.623243467210679	0.747463727753208	0.537382659060561
"Solyc01g089980.2"	3.67199229561883	3.68346110234524	3.64074399616015	3.64470326843011	3.66751749150103	3.60476706819102	2.92290534154271	3.39274791869179	3.3405925805988	3.29528609275685
"Solyc01g089990.1"	1.39993941625143	1.38626870673017	1.46229979759412	1.19056461828931	1.56742821630656	1.41930437347161	1.12977968605083	1.53232222248443	1.12194644026412	1.44578912077596
"Solyc01g090000.1"	0	0	0	0.198748500880882	0	0	0	0	0.403158760520572	0
"Solyc01g090040.2"	1.27004412657959	1.23442740855072	1.01414857498342	1.13884932327826	1.09158357936626	1.20834325725562	1.5425995285634	1.23044172801801	1.25121102767842	0.961663840230124
"Solyc01g090050.2"	1.55925441722326	1.3529911403795	1.20852506791288	1.08013273835644	1.01938043040226	1.39789752261965	0.659584477855108	0.927705721668581	1.43158547390715	0.826630670124478
"Solyc01g090100.1"	0	0	0	0	0	0	0	0	0.403158760520572	0
"Solyc01g090110.1"	0	0	0	0	0.289061541442611	0	0	0	0	0
"Solyc01g090160.2"	0.284997510764479	0.278200211277516	0.33573733910721	0	0	0	0	0	0.403158760520572	0
"Solyc01g090170.2"	2.11984770711609	2.13524290408318	2.11937490559212	2.17651226236216	2.1519815670252	2.13800933654123	1.7503611538273	2.13501899666405	2.19612842111805	2.06745267324303
"Solyc01g090180.2"	0	0.278200211277516	0.33573733910721	0	0	0	0	0	0	0
"Solyc01g090190.2"	0.284997510764479	0.567348910982336	0.33573733910721	0.198748500880882	0.289061541442611	0.354690153939281	0	0.315266490047392	0	0.420124669874008
"Solyc01g090200.2"	1.38359720620637	1.51075028486097	1.23878624945504	1.35164764849332	1.29913048549112	1.43970543938351	1.06816849128789	0.869225109620574	1.21224695605468	0.705654882895141
"Solyc01g090210.2"	0.751091895528673	0.567348910982336	0.33573733910721	0.651471429679972	0.881923644627568	0.680252775692172	0	0.623243467210679	0.852534344056924	0.705654882895141
"Solyc01g090220.2"	1.29115292190469	1.07081211007098	1.17599633245211	1.29160510389869	1.15347646259434	1.27143286447384	0.802757722611525	1.20229947863018	1.21224695605468	0.876454132496305
"Solyc01g090230.2"	1.27004412657959	1.27764611555848	1.2670755188654	1.45141232862375	1.50793652320397	1.29984357138616	0.996348636832851	1.10493506547929	0.747463727753208	1.09402234961729
"Solyc01g090250.2"	0	0	0	0.334587479824386	0	0	0	0	0	0
"Solyc01g090280.2"	1.17355651357995	1.07081211007098	1.17599633245211	1.03605588394982	1.05698078679445	1.3516319870274	0.659584477855108	1.25687081191447	1.12194644026412	1.06451977796255
"Solyc01g090290.2"	1.19976125964686	1.23442740855072	0.9621208278028	0.960216523940826	1.09158357936626	0.933394906009432	0.802757722611525	0.869225109620574	0.608573690963013	0.537382659060561
"Solyc01g090300.2"	0.284997510764479	0	0	0	0	0	0	0	0.403158760520572	0
"Solyc01g090330.1"	0	0	0.33573733910721	0	0	0	0	0	0	0
"Solyc01g090340.2"	0.284997510764479	0	0	0.198748500880882	0	0.354690153939281	0.659584477855108	0	0	0.258999022496285
"Solyc01g090370.1"	0.284997510764479	0.278200211277516	0	0	0.461088880463895	0	0	0	0	0
"Solyc01g090380.2"	0.751091895528673	0.912787498338794	0.9621208278028	0.986995051900937	0.758016568376963	0.993048246033776	0.802757722611525	1.13987199729342	1.12194644026412	1.12164760175832
"Solyc01g090390.1"	0.577783712567142	0	0	0.43790869009435	0	0	0	0	0	0
"Solyc01g090400.2"	0	0	0	0	0	0.354690153939281	0	0	0	0
"Solyc01g090420.2"	1.87083444728613	1.89316189919937	1.81392536005747	1.83453884600353	1.85686587717303	1.69015272687055	0.910251913078478	1.474208877604	1.25121102767842	1.49379153258872
"Solyc01g090450.2"	0.284997510764479	0	0	0	0	0	0.659584477855108	0.315266490047392	0	0
"Solyc01g090470.2"	0	0.278200211277516	0.33573733910721	0.334587479824386	0.289061541442611	0.354690153939281	0.444553051114546	0.315266490047392	0	0
"Solyc01g090480.2"	1.04932086530786	1.498555032318	1.46229979759412	1.47736193669167	1.15347646259434	1.20834325725562	0.996348636832851	1.17220647514718	0.852534344056924	1.19532413190472
"Solyc01g090500.2"	0	0.446406831483151	0.522807552272921	0.591249758842577	0	0.680252775692172	0.444553051114546	0.801625910074328	0	0
"Solyc01g090530.1"	1.19976125964686	0.998947956000883	1.01414857498342	0.986995051900937	1.05698078679445	0.680252775692172	0.444553051114546	0.869225109620574	0.852534344056924	0.420124669874008
"Solyc01g090550.2"	0.455610330853233	0.661843155426087	0	0.43790869009435	0.461088880463895	0	0	0.496001395184529	0	0.258999022496285
"Solyc01g090580.2"	0	0.278200211277516	0	0	0	0	0	0	0	0.258999022496285
"Solyc01g090590.2"	1.8251240478163	1.93586054576721	1.88544929103639	1.9475818449361	1.98029239602822	1.88525801090897	0.996348636832851	1.77572426140622	1.67123472517273	1.69836760757284
"Solyc01g090610.2"	0	0	0	0	0	0.354690153939281	0	0	0	0
"Solyc01g090630.2"	0	0.446406831483151	0.522807552272921	0.521312084030318	0.583981306933828	0.864222992607854	1.2749092077453	0.496001395184529	0.403158760520572	0.62961816387403
"Solyc01g090640.2"	0.925317812708159	0.80519375745038	0.83454578403313	0.751483948156572	0.679658889740153	0.781907295243113	0	0.315266490047392	0	0.537382659060561
"Solyc01g090650.1"	1.04932086530786	1.0363647903544	0.753243908967735	1.05865324522501	0.932731734970621	0.864222992607854	0.444553051114546	0.315266490047392	0.747463727753208	0.62961816387403
"Solyc01g090670.2"	0	0	0	0	0.461088880463895	0	0	0	0	0
"Solyc01g090690.2"	1.04932086530786	1.23442740855072	1.01414857498342	1.13884932327826	1.23238126406396	1.17299154959531	0.910251913078478	1.17220647514718	0.403158760520572	0.876454132496305
"Solyc01g090700.2"	1.22447442007773	1.36994857992267	0.9621208278028	1.25114271056833	1.29913048549112	1.32650927542459	0.444553051114546	0.496001395184529	1.21224695605468	0.62961816387403
"Solyc01g090710.2"	2.07139129770946	1.9030198696779	1.92331624015852	1.89951902746827	2.07283359684344	2.09171559054413	0.802757722611525	1.87273128697672	1.99534669908745	1.94975705116907
"Solyc01g090720.2"	1.68397596702806	1.36994857992267	1.57005464164167	1.43320908496619	1.56742821630656	1.20834325725562	1.18372647355054	1.38856747463193	1.25121102767842	1.34641754625575
"Solyc01g090740.2"	0.455610330853233	0	0	0	0	0	0	0	0.403158760520572	0
"Solyc01g090750.2"	0.874632377377886	0.80519375745038	0.653133409713319	0.751483948156572	0.758016568376963	0.54728949613226	0.444553051114546	0.315266490047392	0.403158760520572	0.258999022496285
"Solyc01g090770.2"	1.22447442007773	1.07081211007098	1.17599633245211	1.29160510389869	1.37466144935995	1.09227358326831	0.802757722611525	0.927705721668581	0.852534344056924	1.14762022470268
"Solyc01g090780.2"	1.11586602956251	1.16027963536262	0.9621208278028	1.05865324522501	0.932731734970621	0.993048246033776	1.38349795358234	1.13987199729342	0.747463727753208	0.961663840230124
"Solyc01g090790.2"	0	0.278200211277516	0	0	0.289061541442611	0	0	0	0.403158760520572	0
"Solyc01g090830.2"	1.85425169850842	1.89316189919937	1.78995041532088	1.95881012392753	1.8021711813757	1.80720653810973	0.910251913078478	1.62940213556697	1.79385259875632	1.81029908877408
"Solyc01g090840.2"	0	0	0.33573733910721	0.198748500880882	0	0	0	0	0	0
"Solyc01g090850.2"	1.60157746476966	1.67002870773687	1.63336911328014	1.46023560429487	1.61974363787553	1.63022403374807	1.58487784423651	1.42487428101318	1.49974831235352	1.57631855133427
"Solyc01g090860.2"	1.27004412657959	1.6262243706154	1.38610407777631	1.36272065030665	1.49499376051205	1.20834325725562	0.659584477855108	0.979237937174417	0.608573690963013	0.705654882895141
"Solyc01g090870.1"	0	0.278200211277516	0	0	0.461088880463895	0	0	0	0	0
"Solyc01g090880.2"	1.11586602956251	0.998947956000883	1.14083248729799	0.931677702591852	0.824374137922097	1.29984357138616	0.444553051114546	1.28178339418968	1.12194644026412	1.17212683768528
"Solyc01g090900.2"	0.925317812708159	0.862314101057728	0.522807552272921	0.793999344517201	0.461088880463895	1.13450515349505	0.802757722611525	0.869225109620574	1.21224695605468	1.03286600937205
"Solyc01g090910.2"	0	0	0.33573733910721	0.334587479824386	0	0.680252775692172	0	0	0.403158760520572	0
"Solyc01g090920.2"	0	0	0	0	0	0.354690153939281	0	0	0	0.258999022496285
"Solyc01g090940.2"	1.58093129753157	1.84580288194655	1.68861674509509	1.75367442907096	1.72435753549793	1.87805462972504	1.3502298723928	1.44194947096069	1.6105089015847	1.67654875838438
"Solyc01g090970.2"	0	0.278200211277516	0	0	0	0	0	0	0	0
"Solyc01g090990.2"	1.53643847929526	1.31695051829202	1.20852506791288	1.36272065030665	1.29913048549112	1.45919100630367	0.802757722611525	1.59548877286148	1.69868439472986	1.40594960340678
"Solyc01g091010.2"	0	0	0	0	0	0.354690153939281	0	0	0	0
"Solyc01g091020.2"	2.47797016289304	2.39729643140488	2.36973279651223	2.36543627347949	2.35603915055978	2.65016108256918	1.96353294624519	2.52069420612109	2.57330609383644	2.46558750582711
"Solyc01g091150.2"	0.874632377377886	0.862314101057728	0.903000993909004	0.960216523940826	0.461088880463895	0.354690153939281	0	0.496001395184529	0.608573690963013	0.876454132496305
"Solyc01g091160.2"	0	0	0	0	0.289061541442611	0.354690153939281	0	0	0	0.258999022496285
"Solyc01g091180.2"	0	0	0	0.198748500880882	0	0	0	0	0	0
"Solyc01g091190.2"	1.01178769095783	0.998947956000883	1.10256866446255	0.986995051900937	0.881923644627568	0.933394906009432	0	0.801625910074328	1.00780479771611	0.998722484500284
"Solyc01g091200.2"	2.58753785008999	2.54203284185316	2.52902938957809	2.58892333034682	2.59799749738085	2.60355599929603	2.19352311630659	2.6088748267592	2.55702855509835	2.72114214062909
"Solyc01g091210.2"	2.65223589162367	2.55634134950078	2.52902938957809	2.58827340589703	2.5767593565543	2.6103358071662	1.92846243053407	2.57448664569575	2.62353979852636	2.60005123339307
"Solyc01g091220.2"	1.04932086530786	0.80519375745038	0.522807552272921	0.591249758842577	0.932731734970621	1.20834325725562	0.659584477855108	0.721529640488759	0.608573690963013	0.961663840230124
"Solyc01g091240.2"	1.39993941625143	1.40199769501491	1.51178478293769	1.37351833411906	1.3916564636785	1.60372778272167	0.659584477855108	1.474208877604	1.45551498398875	1.49379153258872
"Solyc01g091260.2"	0.284997510764479	0	0.33573733910721	0.198748500880882	0	0	0	0	0	0
"Solyc01g091270.2"	1.29115292190469	1.1324558832874	1.01414857498342	1.05865324522501	1.1814015400979	0.993048246033776	0.444553051114546	0.721529640488759	0.747463727753208	0.921145438760225
"Solyc01g091280.2"	3.42126193652435	3.31970442917315	3.35840424817626	3.29754090533087	3.32032392518302	3.42296868298853	2.84512043265509	3.50237395352221	3.47582444278293	3.53439250802567
"Solyc01g091290.2"	1.51235710377963	1.99491637209748	1.9047953462054	1.81569008810836	1.91051256348388	1.52941442337301	0.910251913078478	1.81997486816676	1.40626017282188	1.84200337838103
"Solyc01g091300.2"	2.44165055414098	2.50709484248831	2.45219632213619	2.49584801873331	2.48230669595356	2.46651135375522	1.62340305345772	2.45605460824825	2.212729771893	2.42494899985788
"Solyc01g091310.2"	0.751091895528673	0.80519375745038	0.753243908967735	1.08013273835644	0.881923644627568	0.680252775692172	0	0.315266490047392	1.06861472628672	0.537382659060561
"Solyc01g091320.2"	4.32250514463135	4.27465349716539	4.32748538885177	4.29549710010561	4.27902920967371	4.36267129734855	4.2370243147618	4.4257688717702	4.38094891168774	4.40959211933817
"Solyc01g091340.2"	1.14566849873598	1.51075028486097	1.0606049775925	1.03605588394982	1.23238126406396	1.32650927542459	0.659584477855108	0.801625910074328	0.852534344056924	0.770341559936155
"Solyc01g091350.2"	0	0.446406831483151	0.522807552272921	0.43790869009435	0.758016568376963	0.54728949613226	0	0.315266490047392	0.608573690963013	0.258999022496285
"Solyc01g091360.2"	0	0	0	0	0.289061541442611	0	0	0	0	0
"Solyc01g091380.2"	0	0	0.33573733910721	0.334587479824386	0.289061541442611	0.354690153939281	0	0	0.403158760520572	0
"Solyc01g091390.2"	1.33052142112205	1.48600741113731	1.10256866446255	1.32861689644974	1.45367659606186	1.37538054908145	1.23170650346216	1.28178339418968	1.00780479771611	1.17212683768528
"Solyc01g091410.2"	1.81290304505886	1.77988722489947	1.78995041532088	1.49383843984956	1.79564595552247	1.88525801090897	1.67545423031251	1.96220387953971	1.98169999565086	2.23204624791948
"Solyc01g091450.2"	0.455610330853233	0.567348910982336	0.33573733910721	0.591249758842577	0.583981306933828	0.354690153939281	0	0.315266490047392	0	0.258999022496285
"Solyc01g091460.2"	2.34221194200665	2.49852169200863	2.24541153789778	2.25744602840754	2.35240573990387	2.37969070857484	1.51980957372067	1.86647671437474	1.73685682643803	1.92522017225362
"Solyc01g091480.2"	0.455610330853233	0	0	0	0.289061541442611	0.54728949613226	0	0.315266490047392	0	0.258999022496285
"Solyc01g091500.2"	0.284997510764479	0.998947956000883	0.83454578403313	0.591249758842577	0.583981306933828	0.54728949613226	0	0.315266490047392	0	0.258999022496285
"Solyc01g091510.2"	0.970701271541457	1.0363647903544	1.01414857498342	1.17400111897192	1.01938043040226	1.04548858330785	0.802757722611525	0.496001395184529	0.608573690963013	0.62961816387403
"Solyc01g091520.2"	0.284997510764479	0	0	0.43790869009435	0.289061541442611	0	0.444553051114546	0	0.403158760520572	0.537382659060561
"Solyc01g091530.2"	0	0	0	0	0	0	0	0.315266490047392	0	0
"Solyc01g091550.2"	2.00505817807784	1.88814771241932	1.96915994143656	2.00850595177002	1.94447522288679	2.14198308133342	1.67545423031251	2.07699674785597	2.17444247313912	1.90365758035967
"Solyc01g091560.2"	1.76719936496915	1.5775010020196	1.59649796293384	1.69167906581127	1.61974363787553	1.72250391407115	1.67545423031251	1.73505884740405	1.74887010809397	1.66902522208238
"Solyc01g091570.2"	0.673026020994006	0.567348910982336	0.33573733910721	0.198748500880882	0	0.680252775692172	0	0.496001395184529	0	0
"Solyc01g091580.2"	0	0.278200211277516	0	0	0	0	0	0	0	0.258999022496285
"Solyc01g091590.2"	0.817240233767585	0.80519375745038	1.0606049775925	0.901130775782648	0.758016568376963	1.24103267694741	1.18372647355054	1.40710017129845	1.40626017282188	1.31328238096193
"Solyc01g091600.2"	0	0	0	0	0.289061541442611	0	0	0.315266490047392	0	0.258999022496285
"Solyc01g091610.1"	0.284997510764479	0	0.33573733910721	0	0	0.354690153939281	0	0.315266490047392	0	0.258999022496285
"Solyc01g091620.2"	3.15907263007518	3.33149204924305	3.30560789292846	3.20517150886812	3.30978690028189	3.12210264571509	2.80577630787932	3.05940430115522	2.96265503397524	3.01701736548125
"Solyc01g091640.2"	0.925317812708159	0.912787498338794	0.653133409713319	0.901130775782648	0.881923644627568	1.09227358326831	0.444553051114546	0.623243467210679	1.00780479771611	0.876454132496305
"Solyc01g091650.2"	2.00105831670789	1.88307495701826	1.82163164728207	2.03950214881275	1.930243727048	2.00878038541544	1.3502298723928	1.61838932867547	1.83461016280266	1.78198749921692
"Solyc01g091670.2"	0	0	0	0.198748500880882	0	0	0	0	0	0
"Solyc01g091690.2"	0.925317812708159	0.862314101057728	0.9621208278028	0.832721286074173	1.1236316616183	0.54728949613226	0.659584477855108	0.869225109620574	0.608573690963013	0.258999022496285
"Solyc01g091700.2"	1.98048703017722	1.89316189919937	1.97990272884174	2.00353466748898	1.9971509093446	2.01940043297003	1.77704547820658	2.00545894733202	2.18758354083929	2.09391960558685
"Solyc01g091710.2"	1.84858035951767	1.9313183452693	1.78995041532088	1.98306015154521	1.92049019059259	1.98103530401049	1.31420037665222	1.69018859305917	1.71178489445975	1.69121576662782
"Solyc01g091720.2"	0.874632377377886	0.739406391237923	0.653133409713319	0.931677702591852	0.881923644627568	0.54728949613226	0	1.02529894335422	1.06861472628672	0.62961816387403
"Solyc01g091730.2"	1.64926816765305	1.5775010020196	1.57005464164167	1.56110483176477	1.54459988591688	1.69015272687055	1.67545423031251	1.75178464368025	1.81470933118025	1.57631855133427
"Solyc01g091750.2"	1.81290304505886	1.84020724332776	1.69887033085757	1.82332803476688	1.83938863536671	1.84012853495629	1.23170650346216	1.65062378902134	1.69868439472986	1.69836760757284
"Solyc01g091760.2"	0	0	0	0.198748500880882	0	0	0	0	0	0
"Solyc01g091770.2"	0	0	0.33573733910721	0	0	0	0	0	0	0
"Solyc01g091780.2"	0	0.278200211277516	0	0	0	0	0	0	0	0
"Solyc01g091800.2"	0	0	0	0	0	0	0	0	0	0.258999022496285
"Solyc01g091820.2"	0.284997510764479	0.446406831483151	0	0	0.679658889740153	0.54728949613226	0	0	0	0
"Solyc01g091840.2"	0.455610330853233	0	0.33573733910721	0	0	0	0	0	0	0
"Solyc01g091850.2"	2.50397750629001	2.44459493566904	2.47822458611531	2.29223780360131	2.40069937935956	2.61701139971288	2.10588855164802	2.58303993423885	2.63754280748781	2.59015443103099
"Solyc01g091860.2"	0.284997510764479	0	0	0	0	0.354690153939281	0	0	0	0.258999022496285
"Solyc01g091870.2"	0.284997510764479	0.278200211277516	0	0	0	0.354690153939281	0	0	0	0
"Solyc01g091880.2"	0.284997510764479	0.278200211277516	0.33573733910721	0.334587479824386	0	0.354690153939281	0	0.315266490047392	0	0
"Solyc01g091890.2"	0.751091895528673	0.278200211277516	0	0.198748500880882	0.461088880463895	0	0	0.315266490047392	0	0.258999022496285
"Solyc01g091900.2"	1.39993941625143	1.38626870673017	1.2670755188654	1.29160510389869	1.23238126406396	1.3516319870274	0.802757722611525	1.38856747463193	1.35069601874148	1.41963955404869
"Solyc01g091910.2"	1.01178769095783	1.1324558832874	0.9621208278028	1.01221788015294	1.09158357936626	1.27143286447384	0	0.869225109620574	0.608573690963013	0.876454132496305
"Solyc01g091940.2"	0.817240233767585	0.278200211277516	0.753243908967735	0.751483948156572	0.824374137922097	0.354690153939281	0	0.496001395184529	0.747463727753208	0
"Solyc01g091950.2"	3.61402579811228	3.73152235146421	3.6851920945123	3.61448998089984	3.70025022564741	3.65088157680126	3.24971732135552	3.5038284209564	3.3607455867098	3.42865588987441
"Solyc01g092950.2"	1.04932086530786	0.661843155426087	0.903000993909004	0.793999344517201	0.932731734970621	0.354690153939281	0	0.721529640488759	1.16943944515073	0.420124669874008
"Solyc01g093960.2"	0	0.446406831483151	0.522807552272921	0.198748500880882	0.583981306933828	0	0	0	0.608573690963013	0.258999022496285
"Solyc01g093970.2"	1.97197769940465	2.19140587195453	2.01062314990945	2.01585778227616	2.02902322831068	1.82397942124042	0.910251913078478	1.79841291230741	1.76056000830398	1.85207720356625
"Solyc01g093980.2"	0	0	0.33573733910721	0	0	0	0	0	0	0
"Solyc01g093990.2"	0.925317812708159	0.661843155426087	1.17599633245211	1.10059976906735	0.978213483034707	1.17299154959531	0.444553051114546	0.869225109620574	0.937072028605144	0.876454132496305
"Solyc01g094000.2"	1.59137705830442	1.65303340306694	1.51178478293769	1.58795351222173	1.49499376051205	1.6171779435163	0.659584477855108	1.44194947096069	1.12194644026412	1.47045320050974
"Solyc01g094010.2"	1.41568891579582	1.27764611555848	1.20852506791288	1.206519543779	1.29913048549112	1.45919100630367	0.802757722611525	1.50423685075247	1.31999864391734	1.43291112110368
"Solyc01g094020.2"	0.284997510764479	0.278200211277516	0	0.198748500880882	0	0.354690153939281	0	0.315266490047392	0.403158760520572	0.258999022496285
"Solyc01g094030.2"	0.673026020994006	0.739406391237923	0.33573733910721	0.521312084030318	0.679658889740153	0	0.444553051114546	0.315266490047392	0	0.258999022496285
"Solyc01g094040.2"	0	0	0	0	0	0	0	0	0	0.258999022496285
"Solyc01g094050.1"	1.39993941625143	2.08377410680569	1.89844193625147	2.00602742275593	1.95371023114208	1.24103267694741	1.12977968605083	1.13987199729342	0	1.25829582047905
"Solyc01g094060.2"	2.40201407807807	2.54426506849884	2.33602480742346	2.40388318610187	2.44415613569601	2.43945480362908	1.60456749358032	1.94150387713386	1.88936411724792	1.99502670875391
"Solyc01g094080.2"	0.284997510764479	0	0	0	0	0	0	0.315266490047392	0	0.258999022496285
"Solyc01g094090.2"	0	0	0	0	0	0	0.444553051114546	0	0	0
"Solyc01g094150.2"	1.04932086530786	1.0363647903544	0.903000993909004	1.10059976906735	0.932731734970621	1.04548858330785	0	0.869225109620574	0.747463727753208	1.03286600937205
"Solyc01g094160.1"	0.874632377377886	0.661843155426087	0.33573733910721	0.334587479824386	0.679658889740153	0.354690153939281	0	0.315266490047392	0.403158760520572	0.420124669874008
"Solyc01g094180.2"	0.284997510764479	0	0.33573733910721	0	0.289061541442611	0	0	0.315266490047392	0	0
"Solyc01g094190.2"	0	0.278200211277516	0	0	0	0	0	0.315266490047392	0	0.258999022496285
"Solyc01g094200.2"	0.925317812708159	0.862314101057728	0.753243908967735	0.751483948156572	0.881923644627568	0.864222992607854	0.444553051114546	0.869225109620574	0.403158760520572	1.06451977796255
"Solyc01g094220.2"	0.874632377377886	0.278200211277516	0.522807552272921	0.521312084030318	1.05698078679445	0	0.444553051114546	0.315266490047392	0.608573690963013	0.62961816387403
"Solyc01g094230.2"	1.11586602956251	1.07081211007098	1.20852506791288	0.868271612165871	1.1236316616183	0.933394906009432	0.444553051114546	0.721529640488759	1.12194644026412	0.826630670124478
"Solyc01g094240.2"	1.14566849873598	1.10272679468637	0.653133409713319	1.05865324522501	0.932731734970621	0.993048246033776	0.802757722611525	0.927705721668581	1.25121102767842	0.876454132496305
"Solyc01g094270.2"	0	0	0.33573733910721	0	0	0	0	0	0	0.258999022496285
"Solyc01g094280.2"	0	0.278200211277516	0	0	0	0	0	0	0	0.420124669874008
"Solyc01g094290.2"	1.41568891579582	1.59765089843053	1.29363422121459	1.37351833411906	1.43898198159194	1.3516319870274	0.659584477855108	0.869225109620574	0.937072028605144	0.705654882895141
"Solyc01g094320.2"	4.31963952947602	4.33946738918083	4.35940809400679	4.32477505302493	4.33348836700255	4.32490391925695	4.67325417989014	4.51918572143305	4.55789945555149	4.62418272254984
"Solyc01g094350.2"	1.24785669233351	1.43184339164293	0.903000993909004	1.45141232862375	1.20763900583584	1.20834325725562	0	1.20229947863018	1.06861472628672	0.961663840230124
"Solyc01g094370.2"	0	0.278200211277516	0	0	0	0	0	0	0	0
"Solyc01g094380.2"	0	0	0	0	0	0	0	0	0	0.258999022496285
"Solyc01g094390.2"	1.14566849873598	0.862314101057728	0.9621208278028	0.960216523940826	0.978213483034707	0.54728949613226	0.444553051114546	1.02529894335422	1.25121102767842	0.258999022496285
"Solyc01g094400.2"	3.69754356793586	3.5099924294071	3.61754507244392	3.57530044174387	3.5997023370945	3.72194416037392	4.49037683979072	3.846704624407	3.86469591214364	3.90650460148782
"Solyc01g094410.2"	0	0.278200211277516	0	0.334587479824386	0	0	0	0	0	0
"Solyc01g094420.2"	1.24785669233351	1.23442740855072	1.01414857498342	1.35164764849332	1.01938043040226	1.04548858330785	0.444553051114546	0.869225109620574	0	0.62961816387403
"Solyc01g094460.2"	0	0.446406831483151	0.33573733910721	0	0	0	0	0	0	0
"Solyc01g094470.2"	0.751091895528673	0.862314101057728	0.653133409713319	0.931677702591852	1.1814015400979	1.13450515349505	0.996348636832851	0.927705721668581	1.12194644026412	0.826630670124478
"Solyc01g094480.2"	2.53326044917225	2.56491786835091	2.49149374282972	2.53579553289257	2.54633394180455	2.5177072285585	1.90016624146982	2.34386031337271	2.24791344022484	2.33668096305297
"Solyc01g094490.2"	1.65820860301893	1.76002700634733	1.49590813737457	1.53248631462097	1.43898198159194	1.8156739478135	1.06816849128789	1.25687081191447	1.25121102767842	1.25829582047905
"Solyc01g094500.2"	0	0.278200211277516	0	0	0	0.354690153939281	0	0	0	0.420124669874008
"Solyc01g094510.1"	0.577783712567142	0.739406391237923	0	0.334587479824386	0.289061541442611	0	0.659584477855108	0.315266490047392	0.403158760520572	0.258999022496285
"Solyc01g094520.2"	1.22447442007773	1.40199769501491	1.31866193727711	1.35164764849332	1.3569741973119	1.24103267694741	0.802757722611525	1.17220647514718	1.21224695605468	1.19532413190472
"Solyc01g094530.2"	0.284997510764479	0.278200211277516	0	0.43790869009435	0	0	0	0	0	0
"Solyc01g094540.2"	0.673026020994006	0.661843155426087	0	0.704350301797017	0.679658889740153	0	0	0	0	0.420124669874008
"Solyc01g094550.2"	0.925317812708159	0.862314101057728	1.0606049775925	0.901130775782648	1.01938043040226	0.680252775692172	0.444553051114546	0.623243467210679	0.852534344056924	0.826630670124478
"Solyc01g094560.2"	0	0	0.33573733910721	0	0	0	0	0	0.403158760520572	0
"Solyc01g094570.2"	0	0	0	0	0.289061541442611	0	0	0	0	0
"Solyc01g094580.2"	1.63081545415083	1.58769280121267	1.58347753131603	1.62534965325371	1.64835264541785	1.70120639477383	0.996348636832851	1.25687081191447	1.06861472628672	1.21734494648547
"Solyc01g094590.2"	0	0	0	0	0.289061541442611	0.354690153939281	0	0	0	0.258999022496285
"Solyc01g094600.2"	0	0.278200211277516	0.33573733910721	0.198748500880882	0.289061541442611	0	0	0.315266490047392	0	0
"Solyc01g094610.2"	0	0.446406831483151	0.522807552272921	0	0	0.354690153939281	0	0	0	0
"Solyc01g094620.2"	0.970701271541457	0.862314101057728	0.83454578403313	1.12014550356756	1.25578958208422	0.864222992607854	0.444553051114546	0.721529640488759	0	0.62961816387403
"Solyc01g094630.2"	0	0.278200211277516	0	0	0.289061541442611	0.354690153939281	0	0	0	0
"Solyc01g094650.2"	0	0.446406831483151	0	0	0	0	0	0	0	0
"Solyc01g094660.2"	0.284997510764479	0.278200211277516	0	0.198748500880882	0	0	0	0	0	0
"Solyc01g094670.2"	0.455610330853233	0.446406831483151	0.33573733910721	0.521312084030318	0.289061541442611	0.54728949613226	0	0	0.403158760520572	0
"Solyc01g094680.2"	0.284997510764479	0.278200211277516	0	0	0.289061541442611	0.354690153939281	0	0	0	0
"Solyc01g094700.2"	2.55511906837995	2.52954619195598	2.52752849484106	2.44647448988428	2.53808515334836	2.5058908802123	2.16798727964589	2.46408431616905	2.19187699603997	2.42627823145551
"Solyc01g094720.2"	0	0.278200211277516	0	0	0	0	0	0	0	0
"Solyc01g094770.2"	1.43088719798837	1.29774280482883	0.83454578403313	1.08013273835644	1.15347646259434	1.27143286447384	0.659584477855108	0.927705721668581	1.12194644026412	0.998722484500284
"Solyc01g094780.2"	1.90221334010338	2.06404710730557	2.05297763578825	1.89311920044299	1.94911727365682	1.9195848052217	1.81422889315461	2.10697613247273	1.86284946161753	2.18379680923109
"Solyc01g094800.2"	2.02452288397529	2.28371869445837	2.09969480174462	2.15588687333175	2.23354038490477	1.98103530401049	1.12977968605083	1.474208877604	1.21224695605468	1.53701237924006
"Solyc01g094820.2"	2.20806467565013	2.2608135002081	2.21869690486305	2.24900529787691	2.16057847631009	2.25611649246134	1.2749092077453	2.0996730589153	1.96761052546532	1.83169032221733
